image_id,min_depth,max_depth,mean_depth,std_depth,median_depth,depth_range
L3D121I6DTBIAUPFX6UGVM3P3XG888,1018,17483,4032.1619859375,2810.2787301391554,4005.0,16465
L3D121I6E3ZXQUPFRYIHMI3P3XE888,1087,5191,2143.901781770833,641.8515655512381,2533.0,4104
L3D121I6E5DCYUPFX6U7FQ3P3X2888,1212,3753,2467.602713020833,509.1152382442851,2451.0,2541
L3D121I6EKDGIUPFR7OQFQ3P3X4888,1454,17026,3346.8431739583334,3065.304013478818,2516.0,15572
L3D121I6EZL4YUPFR7OQFQ3P3XY888,1608,5792,3418.3140192708333,838.0445078137516,3314.0,4184
L3D121I6HTAAAUPFRYIHMI3P3X4888,1916,6321,3381.295521354167,919.3103089425608,3394.0,4405
L3D121I6IFMIYUPFX6U7FQ3P3X2888,1351,3158,2001.2397708333333,523.2453740633522,1740.0,1807
L3D121I6IPBFIUPFR24M2S3P3WU888,884,3858,1840.7182953125,902.1412255903491,1527.0,2974
L3D121I6JGSRAUG5TL4PHW3P3XS888,833,4250,1839.271509375,911.4497146432619,1539.0,3417
L3D121I6KTPRAUG5TL4PHW3P3WW888,784,3571,1782.0743197916668,822.3257478218317,1600.0,2787
L3D121I6KTPRAUG5TL4PHW3P3X4888,833,4250,1839.2715130208333,911.4497121281529,1539.0,3417
L3D121I6MPTIAUG5TL4PHW3P3WI888,885,19250,6330.915085416666,6507.094376075633,3245.0,18365
L3D121I6NNRHAUG5TL4PHW3P3XA888,1541,6373,2103.8010171875,325.7169120060821,2081.0,4832
L3D121I6O3PXAUG5TL4PHW3P3WG888,511,4305,1496.55126875,950.3359059874647,1146.0,3794
L3D121I6PKWYQUG5TL4PHW3P3XU888,845,19163,2872.4069567708334,1127.1033910516112,3425.0,18318
L3D121I6Q4RDQUPFR7OW7K3P3XW888,1397,4607,2606.4122078125,802.908653367185,2447.0,3210
L3D121I6QM6XIUPFX6U5UV3P3WS888,1067,5589,2118.1835921875,1148.9267894696757,1620.0,4522
L3D121I6QN4AAUPFRYIB3L3P3WC888,967,4513,2281.3688614583334,824.7904955941689,2238.0,3546
L3D121I6QN4AAUPFRYIB3L3P3WI888,686,4240,2157.8273786458335,1010.1366050236173,2414.0,3554
L3D121I6QNHSAUPFX6U5UV3P3X4888,1299,4634,3109.353921875,751.719492929886,3132.0,3335
L3D121I6QNKFYUPFX6U5UV3P3XE888,1307,4634,3112.0993640625,747.2992906154718,3131.0,3327
L3D121I6RA3QIUPFX6U5UV3P3WK888,1477,2856,2088.580463020833,231.58150299371346,2101.0,1379
L3D121I6RDKLAUPFX6U5UV3P3W4888,1557,2957,2177.250415625,249.4154700668774,2184.0,1400
L3D121I6RRH6QUPFR24EXZ3P3W6888,1371,5182,3559.51360625,969.2054984121636,3906.0,3811
L3D121I6RSCKIUG5TL4MMB3P3XW888,2076,9052,4084.8774921875,1634.963837032433,3435.0,6976
L3D121I6RSNAYUG5TL4MMB3P3X4888,804,10922,3795.9555255208334,2476.539496368589,3402.0,10118
L3D121I6RSPJYUG5TL4MMB3P3WW888,2076,9072,3934.56904375,1502.9159945913761,3348.0,6996
L3D121I6RVACAUG5TL4MMB3P3X6888,1539,4984,3205.518847916667,785.6693335316378,3218.0,3445
L3D121I6S3CKAUPFR24NKD3P3W6888,1893,6617,3941.2377088541666,1080.5493826108304,3996.0,4724
L3D121I6S6AEQUG5TL4TWD3P3W6888,1763,6115,2986.3213588541666,1226.3458967424865,2459.0,4352
L3D121I6S6R5QUPFR7OOVD3P3XQ888,670,3936,2410.3926,772.2102046207681,2732.0,3266
L3D121I6S7AQQUPFR7OOVD3P3XC888,1579,4271,2981.1104677083335,604.0516113115962,2971.0,2692
L3D121I6TAFOAUPFRYIJIU3P3XO888,1421,5413,3352.087808333333,861.9006825126303,3615.0,3992
L3D121I6TAFQYUPFRYIJIU3P3X4888,1421,5413,3352.087808333333,861.9006825126303,3615.0,3992
L3D121I6TBHAQUG5TL4TWD3P3XY888,1697,3432,2472.34745625,354.41039148402893,2423.0,1735
L3D121I6TE3ZAUPFR7OOVD3P3XK888,1658,4434,3053.7968911458333,476.565281938789,2965.0,2776
L3D121I6TUTUQUPFX6UOKO3P3UI888,1679,15503,3692.6317046875,2475.5527583755415,3436.0,13824
L3D121I6TUUAIUPFX6UOKO3P3XM888,1195,8265,3662.557376041667,1742.1556015769395,3056.0,7070
L3D121I6TUUQQUPFX6UOKO3P3WU888,1303,20652,3275.290646875,1806.4078382384728,3069.0,19349
L3D121I6TUUWQUPFX6UOKO3P3XK888,1469,8752,3734.2349161458333,1676.127812904186,3200.0,7283
L3D121I6TVAJQUPFRYIJIU3P3X6888,1364,6598,3457.8173557291666,531.9329311027765,3422.0,5234
L3D121I6TVOFAUPFRYIJIU3P3XO888,1888,5667,3248.8643072916666,893.5093499143497,2962.0,3779
L3D121I6TVSJYUG5TL4TWD3P3WI888,1004,3521,2619.2761369791665,510.9372749947863,2755.0,2517
L3D121I6U7EYIUPFR24NKD3P3WU888,1318,16757,2203.436890625,1188.952174875493,1906.0,15439
L3D121I6UF7LIUPFR7OOVD3P3XY888,1121,3423,2000.4784828125,734.1259887221121,1747.0,2302
L3D121I6UFDIIUPFR7OOVD3P3WK888,1233,3782,2191.1819546875,800.2960808216102,1900.0,2549
L3D121I6UIFNIUPFR24NKD3P3XO888,1150,3781,2801.878196875,471.9174423345927,2862.0,2631
L3D121I6VBMSIUG5TL4TWD3P3WQ888,1108,3400,2443.1517942708333,537.0048404835567,2602.0,2292
L3D121I6VSQKQUPFX6UGAV3P3XC888,756,2842,1581.6273572916666,575.6618077671878,1456.0,2086
L3D121I6VW6YAUPFR243PM3P3WI888,1343,3684,2110.746321875,542.0987994778494,1911.0,2341
L3D121I6VWD2YUPFRYIAMF3P3UI888,1468,7904,3497.593505208333,1361.71919398769,3272.0,6436
L3D121I6VWEVYUPFRYIAMF3P3XG888,2202,5748,3638.2773854166667,809.7585031971194,3460.0,3546
L3D121I6VWFZAUPFRYIAMF3P3XE888,2249,8305,3854.043280729167,1132.782603117304,3562.0,6056
L3D121I6VXSTIUPFX6UGAV3P3XC888,1454,3939,2508.7054192708333,682.9446839215261,2339.0,2485
L3D121I6W625QUPFX6UDHB3P3XC888,765,15545,3081.72556875,2583.0678328773756,2542.0,14780
L3D121I6W7DVYUPFX6UDHB3P3W2888,1102,4016,2093.4456489583335,761.7768347820426,1855.0,2914
L3D121I6W7TDIUPFX6UDHB3P3X2888,1197,3390,2077.8873098958334,676.5581032939532,1866.0,2193
L3D121I6WIRTQUPFR7OVOW3P3XQ888,1502,15684,4080.0394401041667,3172.2400040747675,3182.0,14182
L3D121I6WOE7IUPFR7OVOW3P3XU888,1395,4403,2944.9908385416666,563.6312796624971,3022.0,3008
L3D121I6XLQSYUPFR7OVOW3P3WS888,596,4063,2084.2923848958335,814.3601550093184,2086.0,3467
L3D121I6XQCUAUG5TL4Y2X3P3WU888,1101,3850,2596.1615822916665,655.4751562444324,2759.0,2749
L3D121I6XV4UAUPFX6UDHB3P3UK888,1623,4821,3245.6823140625,648.0981258379842,3356.0,3198
L3D121I6XYWWYUPFR24GSN3P3WA888,1022,4206,2642.5442125,581.0079982214859,2787.0,3184
L3D121I6Y2GLQUPFX6UDHB3P3X2888,1535,10723,4340.05223125,2122.3638793775394,4336.0,9188
L3D121I6Y3DUYUPFR24GSN3P3WA888,1483,3857,2195.865299479167,476.3765794243026,2064.0,2374
L3D121I6YHXZYUPFX6UDHB3P3W2888,259,3346,884.1599567708333,640.6784126121848,758.0,3087
L3D121I6YICHQUPFX6UDHB3P3X2888,1423,3997,2353.112452083333,534.8873714063042,2180.0,2574
L3D121I6YKGEAUPFX6UDHB3P3XE888,261,2015,962.4537489583333,442.0232851007486,1035.0,1754
L3D121I6YKUNQUPFX6UDHB3P3WA888,1089,3022,1784.9886895833333,427.5220132699692,1679.0,1933
L3D121I6YN6ZAUPFR7OVOW3P3WW888,2098,5772,3732.9278328125,857.4218281652808,3720.0,3674
L3D121I6YNWIYUPFR7OVOW3P3WS888,1735,19109,3656.1115947916664,2235.540595055799,3206.0,17374
L3D121I6ZCXTYUPFR7OVOW3P3W2888,1280,3849,2685.1267333333335,512.3929337606336,2767.0,2569
L3D121I6ZRYKIUPFX6UDHB3P3WC888,357,2618,757.2108192708333,330.77732237162076,684.0,2261
L3D121I6ZUGLAUPFX6UDHB3P3WO888,1524,2944,2066.6375130208335,265.97617580410736,2059.0,1420
L3D121I6ZUHBAUPFX6UDHB3P3WA888,566,2749,1010.9564265625,338.8017406008536,929.0,2183
L3D121I6ZUQ6QUPFX6UDHB3P3X4888,1306,3532,2223.087692708333,558.8911133371872,2094.0,2226
L3D121I6ZUQ6QUPFX6UDHB3P3XI888,1496,3589,2070.9932645833333,294.6282026651145,2083.0,2093
L3D121I6ZURBAUPFX6UDHB3P3XA888,665,3065,1286.0673494791668,519.382956076232,1115.0,2400
L3D121I6ZXQOYUPFX6UDHB3P3XI888,1053,3036,1714.7604307291667,490.35280123707213,1546.0,1983
L3D121I6ZXZYQUPFX6UDHB3P3XA888,387,2177,763.1177671875,247.63406984305567,746.0,1790
L3D121I72TKGQUPFRYIRBN3P3WY888,2252,7051,3732.386309895833,714.5715224207919,3913.0,4799
L3D121I734VHAUPFR24IGH3P3XY888,1834,5674,3629.937553125,899.663478862127,3536.0,3840
L3D121I7374CYUPFR7ORFW3P3W2888,991,14134,2699.5858822916666,2778.8974062225984,1918.0,13143
L3D121I7375GYUPFR24IGH3P3WC888,1177,15495,3646.6033713541665,2809.621799677441,3417.0,14318
L3D121I73CK7IUPFR7ORFW3P3XY888,1548,19375,3652.968458854167,1518.9238829871636,3201.0,17827
L3D121I73FJMIUG5TL4PNL3P3WO888,783,15196,1941.6121458333334,746.664658392979,1774.0,14413
L3D121I73ND2QUPFRYIRBN3P3WA888,2487,6513,4492.077848958334,1041.1903539033653,4603.0,4026
L3D121I73NDJIUPFRYIRBN3P3XA888,2489,6521,4507.3040072916665,1033.5574904281773,4621.0,4032
L3D121I74XIOAUPFR7ORFW3P3XW888,52,3016,1743.5005848958333,598.522644450894,1769.0,2964
L3D121I74ZL3IUG5TL4PNL3P3WM888,972,4364,2486.147686979167,832.4459510748744,2721.0,3392
L3D121I752TMQUPFR7ORFW3P3WM888,1228,4622,2841.1532609375,743.4175308577313,2860.0,3394
L3D121I752VJAUPFR7ORFW3P3WA888,1228,5849,3527.3876380208335,1228.0401808924025,3567.0,4621
L3D121I753KEQUPFR7ORFW3P3XK888,958,3660,2308.5696083333332,574.168789574413,2471.0,2702
L3D121I7556GQUPFR24IGH3P3WO888,1551,16672,4046.7193182291667,3325.329140484558,3306.0,15121
L3D121I755FIYUPFR24IGH3P3XO888,1557,16526,4064.916163020833,3454.856001395295,3273.0,14969
L3D121I755HUYUPFR24IGH3P3W6888,709,16634,3314.2767171875,2889.770846134833,3030.0,15925
L3D121I755IJQUPFR24IGH3P3XG888,709,16634,3314.2767171875,2889.770846134833,3030.0,15925
L3D121I755V6IUPFR24IGH3P3XA888,928,15022,2363.934690625,1871.9790694499347,2072.0,14094
L3D121I75BVQYUG5TL4PNL3P3XG888,1064,4433,2563.150881770833,799.7035423848765,2749.0,3369
L3D121I75GAPQUPFR24IGH3P3WC888,2575,6097,4478.345996354166,801.0912660608145,4653.0,3522
L3D121I75GF2YUPFR24IGH3P3WM888,2634,18193,4992.053347916667,2841.856867005752,4446.0,15559
L3D121I75GFJYUPFR24IGH3P3XQ888,2599,18157,4996.714525520833,2656.631807040608,4566.0,15558
L3D121I75HASYUPFR7ORFW3P3XU888,911,3957,2076.8854276041666,962.6694848536953,1974.0,3046
L3D121I75IHBIUPFR7ORFW3P3XO888,1779,5113,2987.0232359375,834.4120098122664,2899.0,3334
L3D121I75IJQQUPFR7ORFW3P3XK888,1427,5615,3131.4743083333333,949.9369932468661,3151.0,4188
L3D121I75IL7QUPFR7ORFW3P3WI888,1590,5951,3609.6370234375,1099.8886540125866,3536.0,4361
L3D121I75N3SYUG5TL4PNL3P3WW888,1572,17326,3748.5988161458336,2022.0375632816088,3515.0,15754
L3D121I75N3SYUG5TL4PNL3P3XE888,1572,17326,3748.5988161458336,2022.0375632816088,3515.0,15754
L3D121I75N64QUG5TL4PNL3P3XK888,1008,17029,3350.6508109375,2492.0616327671814,3197.0,16021
L3D121I75N6YIUG5TL4PNL3P3XU888,1008,17029,3350.6508109375,2492.0616327671814,3197.0,16021
L3D121I75N7ZQUG5TL4PNL3P3XU888,1553,4429,2928.217155208333,501.88629475446476,2933.0,2876
L3D121I75NHEAUG5TL4PNL3P3UK888,1075,16164,3000.758217708333,2439.99040033645,2622.0,15089
L3D121I75NHUYUG5TL4PNL3P3XO888,1075,16164,3000.758217708333,2439.99040033645,2622.0,15089
L3D121I75NZ3IUG5TL4PNL3P3WW888,1704,17844,3703.4330875,2008.194787670739,3344.0,16140
L3D121I76CFUQUG5TL4PNL3P3WK888,1520,4496,3084.1983177083334,720.6717567920884,3319.0,2976
L3D121I76CRGAUPFR7ORFW3P3WW888,1821,4168,2348.6802703125,509.083680959507,2190.0,2347
L3D121I76XROYUPFR7OP7N3P3W4888,928,15022,2347.725115625,1833.4874816722902,2067.0,14094
L3D121I7734RIUPFR24ZMO3P3XU888,1290,6788,2718.7448739583333,1207.3333555985735,2382.0,5498
L3D121I773W6QUPFR24ZMO3P3XG888,1158,6295,2591.5272979166666,1329.4179059126113,1948.0,5137
L3D121I77FVYAUPFR7OU223P3UI888,1569,4241,3402.8867640625,461.040801300232,3449.0,2672
L3D121I77G2YYUPFR7OU223P3UK888,603,5149,1561.7360010416667,995.202697113533,1178.0,4546
L3D121I77GOUAUPFR7OU223P3WA888,1901,5160,3524.3227625,762.9567395333556,3381.0,3259
L3D121I77HXKAUPFR7OU223P3W2888,1905,5181,3536.7317666666668,783.6792796986559,3383.0,3276
L3D121I77IWSQUPFX6UWMU3P3XY888,1493,3135,2382.910028125,368.12669736147916,2472.0,1642
L3D121I77IWZIUPFX6UWMU3P3WQ888,468,3516,1938.3873510416668,907.6727407954526,2267.0,3048
L3D121I77JLWYUPFRYIOJE3P3XI888,1428,8280,3977.2465427083334,1528.7201638240786,3516.0,6852
L3D121I7AMDMAUPFRYIOJE3P3WI888,881,4006,2558.0219489583333,661.9782418405658,2527.0,3125
L3D121I7APCIIUG5TL4JUW3P3WM888,935,2876,1767.573284375,418.4389190394463,1649.0,1941
L3D121I7AQCMAUPFX6UWMU3P3W2888,1028,4879,2799.0853760416667,758.0862413261534,2889.0,3851
L3D121I7AQGCIUPFR7OU223P3WO888,1359,3462,2697.6211114583334,339.04791485025584,2704.0,2103
L3D121I7AQGYAUPFR7OU223P3W4888,352,3857,2696.023642708333,972.5045653863391,3073.0,3505
L3D121I7ASNSAUPFR24ZMO3P3XM888,830,5470,2669.1533109375,1588.8762085428052,2000.0,4640
L3D121I7ATU4QUPFR24ZMO3P3WU888,1931,8138,3809.1568963541667,1110.109823395252,3728.0,6207
L3D121I7AUO3IUPFR24ZMO3P3XO888,1481,5694,3552.572202083333,1082.0519768936053,3199.0,4213
L3D121I7AUO7AUPFR24ZMO3P3XA888,1441,6942,3219.574997395833,923.8730331775475,3353.0,5501
L3D121I7AVPDIUPFR24ZMO3P3W4888,1275,5043,3346.6285182291667,915.4970283180094,3545.0,3768
L3D121I7AWAVAUG5TL4JUW3P3XU888,1537,5738,3523.3679703125,658.3331629351852,3439.0,4201
L3D121I7B2UBYUPFR7OU223P3X2888,1097,6897,2788.0113911458334,1361.9857618400927,2504.0,5800
L3D121I7B334AUPFX6UWMU3P3XO888,1197,3630,2582.9388125,572.2796792870072,2737.0,2433
L3D121I7B34JAUPFX6UWMU3P3WI888,1213,3138,2259.9371270833335,378.47711669063256,2221.0,1925
L3D121I7B3LIAUPFR7OU223P3WQ888,1247,6713,2767.35163125,1315.293322778645,2329.0,5466
L3D121I7B4SAQUPFRYIOJE3P3W2888,1476,3600,2306.4826015625,534.5753589487742,2144.0,2124
L3D121I7B55RIUPFR24ZMO3P3WO888,1203,2952,2164.886543229167,384.5007247283465,2297.0,1749
L3D121I7B5QDAUPFR24ZMO3P3XY888,1236,2964,2184.4966661458334,399.827462004876,2310.0,1728
L3D121I7BABPQUPFRYIOJE3P3XU888,1511,4073,2583.8516197916665,566.8102482285016,2434.0,2562
L3D121I7BGEXYUPFX6UWMU3P3XO888,1163,5471,2697.0765171875,648.2092998703037,2755.0,4308
L3D121I7BGSIYUG5TL4JUW3P3UI888,1173,6942,2812.206809375,1355.2663514549945,2558.0,5769
L3D121I7BHRRIUG5TL4JUW3P3WQ888,626,4444,2403.245731770833,1045.4066037700359,2573.0,3818
L3D121I7BI62IUG5TL4JUW3P3WG888,1519,7172,3038.3365619791666,1261.2510163216477,2752.0,5653
L3D121I7CPEMAUPFX6UWMU3P3WY888,1282,5703,2711.4662072916667,1084.5112469937646,2504.0,4421
L3D121I7CPEOQUPFX6UWMU3P3XS888,2252,4981,3302.7316213541667,654.745781083269,3049.0,2729
L3D121I7CQ6AQUPFX6UWMU3P3WS888,1078,3733,2397.8304229166665,633.151482539977,2592.0,2655
L3D121I7CQARYUPFX6UWMU3P3WA888,1222,4628,2977.799864583333,643.6566181145736,3094.0,3406
L3D121I7CQAUIUPFX6UWMU3P3WE888,1349,3992,2574.6619333333333,534.555729990931,2598.0,2643
L3D121I7CQLSIUPFRYIOJE3P3WC888,1129,6206,3400.7491911458333,1152.695559580086,3449.0,5077
L3D121I7CQURAUPFX6UWMU3P3X4888,2303,4344,3218.8267953125,585.4814801294875,3062.0,2041
L3D121I7CR7EYUPFX6UWMU3P3UK888,2325,4383,3221.971989583333,600.3006590996018,3022.0,2058
L3D121I7CULFAUPFX6UWMU3P3WS888,822,4666,2804.3683010416667,725.6019654298028,2789.0,3844
L3D121I7CUNJQUPFX6UWMU3P3WE888,661,5257,2841.8437776041665,835.364205715637,2904.0,4596
L3D121I7CV5VIUPFR24ZMO3P3WE888,982,4959,2502.928946354167,925.777195002272,2429.0,3977
L3D121I7CVVRYUPFX6UWMU3P3WM888,1547,5882,3406.6243005208335,1063.7565198480208,3026.0,4335
L3D121I7CWKUQUPFX6UWMU3P3WE888,1633,5989,3253.2848583333334,1058.1492797088874,2839.0,4356
L3D121I7D2BLIUPFR24T363P3X4888,1240,5704,2761.4124265625,1064.005784516729,2548.0,4464
L3D121I7D2USIUPFR24T363P3WA888,1344,6004,2791.8603661458333,1183.8897624905746,2839.0,4660
L3D121I7D4TTQUPFR7OOLD3P3UK888,1200,18854,2288.8172015625,443.413818934086,2269.0,17654
L3D121I7D6QQYUPFX6UZYX3P3XY888,1357,4294,3028.816781770833,678.3728091753651,3051.0,2937
L3D121I7D7CPQUG5TL43KW3P3X2888,1572,6430,3046.670403125,1112.9945885085128,2790.0,4858
L3D121I7DEJAQUPFR7ONKW3P3XA888,1380,4379,2808.7616640625,520.3868138888786,2865.0,2999
L3D121I7DEPNAUPFR7ONKW3P3X2888,1362,5169,3280.3677984375,724.2478657299679,3399.0,3807
L3D121I7DHJZAUPFRYIOJE3P3XQ888,1470,18784,2898.4156921875,369.4405700762091,2905.0,17314
L3D121I7DIF2IUPFR7ONKW3P3UK888,1410,4242,2411.7713619791666,663.1125770491776,2374.0,2832
L3D121I7DK6XAUPFR24T363P3XS888,721,3670,1748.2503421875,763.960136309438,1553.0,2949
L3D121I7DZ7CQUPFX6UZYX3P3XA888,400,3307,2351.0719229166666,424.9117355588519,2342.0,2907
L3D121I7DZQVYUPFR24T363P3W4888,1560,6114,2966.89305,1054.876502815332,2850.0,4554
L3D121I7DZRVQUPFR24T363P3W2888,2152,4870,3131.030505208333,792.0366905081478,2971.0,2718
L3D121I7DZURIUPFR7OOLD3P3X4888,1837,7408,2789.1495182291665,423.8521575311118,2769.0,5571
L3D121I7DZZJIUPFR7OOLD3P3XK888,1305,4144,2989.5451171875,786.9919322872839,3160.0,2839
L3D121I7ELAFIUPFR24T363P3W2888,865,3397,2098.05784375,610.5391992098531,2261.0,2532
L3D121I7EP3WAUPFR24T363P3XG888,1589,4791,3459.7945026041666,521.6270328036588,3512.0,3202
L3D121I7EP5DQUPFR24T363P3WY888,1235,5498,3576.5350828125,726.1653194065242,3428.0,4263
L3D121I7EP6QQUPFR24T363P3WI888,2044,5479,3767.4354984375,644.7311153900117,3848.0,3435
L3D121I7EV6XQUPFRYIHUL3P3WI888,1604,4384,2942.49795,831.2532970172491,3043.0,2780
L3D121I7F65EQUPFRYIHUL3P3WS888,1572,5447,3207.7876328125,1062.948142240912,2941.0,3875
L3D121I7FEV3IUPFX6UZYX3P3XG888,1486,6484,2948.6047901041666,1204.1618078950157,2819.0,4998
L3D121I7FGDRYUPFR7OOLD3P3UK888,1466,14991,3477.7433234375,1989.0643818236595,3307.0,13525
L3D121I7FGT6QUPFR7OOLD3P3WM888,1263,7164,3199.258471875,1231.9623077764484,2896.0,5901
L3D121I7FGTWYUG5TL43KW3P3XG888,1292,6018,3391.789422916667,1076.3336220364215,3355.0,4726
L3D121I7FKGUYUPFR24T363P3W2888,1394,5986,2805.443079166667,1131.2847264368918,2748.0,4592
L3D121I7FKHZIUPFR24T363P3W6888,1247,5615,2601.331421875,1092.2822778443644,2254.0,4368
L3D121I7FKMPAUPFR7OOLD3P3WY888,1806,4779,3336.254225520833,615.2325462749409,3236.0,2973
L3D121I7FVC4QUPFR24T363P3WS888,1664,4831,3276.8395052083333,656.024661726604,3172.0,3167
L3D121I7FVM6QUPFR24T363P3X2888,1451,5416,3404.2638786458333,886.8342338092737,3206.0,3965
L3D121I7GOPPQUPFX6UZYX3P3XM888,2272,5782,3116.794847395833,860.0632490618864,2795.0,3510
L3D121I7H3YQIUPFR24T363P3W2888,1855,5446,2874.21489375,906.077033579978,2496.0,3591
L3D121I7H42TQUPFR24T363P3WS888,2031,5400,2817.0263963541665,917.0130117349771,2417.0,3369
L3D121I7H4FKQUPFR24T363P3WE888,1519,5214,2675.5270192708335,958.914653784619,2219.0,3695
L3D121I7HWJRAUPFRYIHUL3P3XA888,1087,3154,2123.0402932291668,540.0026775733168,2145.0,2067
L3D121I7I5IUQUPFX6U5UV3P3WA888,1000,8356,2491.7594796875,1653.6117717409013,1929.0,7356
L3D121I7IJHPIUPFR24T363P3X6888,773,18612,2482.70358125,2784.220053310766,2135.0,17839
L3D121I7ILF4YUPFX6UZYX3P3WM888,1101,4258,2640.325139583333,669.8405183091169,2802.0,3157
L3D121I7IQB5IUPFX6U5UV3P3XY888,1041,6318,2563.9430692708333,1405.100781219031,1985.0,5277
L3D121I7IQRWAUPFX6U5UV3P3WK888,1004,6388,2556.8713536458336,1433.105069205649,1996.0,5384
L3D121I7IS7XIUPFX6U5UV3P3XM888,1154,4137,2684.307615625,651.0492816597763,2895.0,2983
L3D121I7ISV5YUPFX6U5UV3P3XU888,712,14197,1466.9349854166667,768.2837149744739,1136.0,13485
L3D121I7ISWHYUPFR24EXZ3P3WE888,1069,3204,2576.2764864583332,396.451296057742,2685.0,2135
L3D121I7IT47YUPFX6U5UV3P3X6888,1773,3298,2367.978527083333,285.7949178394749,2336.0,1525
L3D121I7ITGUQUPFX6U5UV3P3WY888,1677,3341,2276.2062942708335,313.443094178172,2228.0,1664
L3D121I7J4BSIUPFR24EXZ3P3X6888,1671,5231,2719.605627604167,1039.1948680499493,2173.0,3560
L3D121I7J5CCYUPFR24EXZ3P3X4888,1555,4699,3187.83349375,872.676280116971,3117.0,3144
L3D121I7JAQFIUPFX6U5UV3P3WU888,895,7925,2489.4106369791666,1617.9722828189922,1819.0,7030
L3D121I7JCFHQUPFR7OW7K3P3XK888,835,5073,1875.5615354166666,1125.1906005747317,1282.0,4238
L3D121I7JCX4AUPFRYIB3L3P3XK888,2001,5362,2800.1732010416667,717.4211502829241,2525.0,3361
L3D121I7JFWPIUG5TL4MMB3P3XS888,1273,5541,3440.1333807291667,926.1105442514104,3523.0,4268
L3D121I7KN3RAUPFR7OW7K3P3WW888,1645,3480,2377.7805375,463.9246839486296,2252.0,1835
L3D121I7KNRPIUG5TL4MMB3P3W6888,1919,4595,3233.8388578125,755.1967599865172,3091.0,2676
L3D121I7KO27YUG5TL4MMB3P3W6888,1981,4266,2992.445684375,677.7391610868049,2836.0,2285
L3D121I7LH5RQUG5TL4MMB3P3WI888,1893,3682,2749.7897854166667,377.9292145079273,2797.0,1789
L3D121I7LH75AUG5TL4MMB3P3XC888,1849,3008,2290.079071875,208.27909820652164,2280.0,1159
L3D121I7LWHHIUG5TL4MMB3P3W6888,428,4372,1756.4905494791667,1040.4701559077253,1499.0,3944
L3D121I7LWS2QUPFRYIB3L3P3WG888,638,2687,1607.7285578125,538.6999238829858,1758.0,2049
L3D121I7LXDSIUPFX6U5UV3P3WG888,1051,5511,2996.3819208333334,1034.452069300568,2806.0,4460
L3D121I7LYFQAUPFRYIB3L3P3XQ888,1155,3712,2513.384227604167,584.0501489757769,2675.0,2557
L3D121I7LYTRAUG5TL4MMB3P3XW888,1351,3134,2202.5053432291666,413.6080595611623,2206.0,1783
L3D121I7MMHVQUPFR7OW7K3P3XW888,699,7744,1737.3297630208333,706.4489842055092,1681.0,7045
L3D121I7MMLBYUPFR7OW7K3P3XA888,1532,3996,2662.02208125,533.575168856001,2577.0,2464
L3D121I7MO7FIUG5TL4MMB3P3WS888,1239,2770,1824.6867822916668,263.92783301004,1793.0,1531
L3D121I7N3T6IUPFR7OW7K3P3XK888,1674,9454,3467.2543869791666,1160.3096481100035,3207.0,7780
L3D121I7NGDJIUPFX6U5UV3P3X6888,1855,7825,4773.9479067708335,1322.3093289954033,4842.0,5970
L3D121I7NWCXIUPFX6U5UV3P3XO888,1571,5243,3411.7209286458333,808.5520136232941,3381.0,3672
L3D121I7NWM5IUPFX6U5UV3P3WE888,1421,5171,3347.8733541666666,828.8740624833833,3358.0,3750
L3D121I7OO4LYUPFX6U5UV3P3X6888,1334,3818,2185.916321875,562.8897614894394,2132.0,2484
L3D121I7PC2UIUPFRYIB3L3P3XK888,636,6736,1844.4264989583332,1370.8300224653635,1336.0,6100
L3D121I7PELSIUPFX6U5UV3P3XM888,386,3603,1660.6834666666666,858.2067123461713,1698.0,3217
L3D121I7PWZTAUG5TL4MMB3P3WI888,658,5424,3027.8928869791666,1152.6961238264894,3185.0,4766
L3D121I7Q4EQAUG5TL4YP63P3XW888,809,6743,2199.719666666667,1327.845894478744,1799.0,5934
L3D121I7Q632YUPFR7ODMO3P3WU888,2013,7301,3883.411765625,1015.2970748757003,3804.0,5288
L3D121I7QA4VYUPFX6UNK73P3XU888,1415,3577,2171.8726552083335,620.6618661012309,1890.0,2162
L3D121I7QDNOAUPFR2476G3P3W6888,1377,4174,2912.5974911458334,534.0066690259837,3016.0,2797
L3D121I7QIC7YUPFR2476G3P3WK888,1530,4193,2887.497135416667,542.4190928235313,2845.0,2663
L3D121I7QQ4TQUPFR2476G3P3XS888,1081,4808,3333.5587864583335,635.4979643779573,3428.0,3727
L3D121I7QQP3YUPFR2476G3P3XM888,1251,4786,3240.2366427083334,702.9143692500143,3362.0,3535
L3D121I7QTUCIUG5TL4YP63P3WI888,1104,5038,2808.0482260416666,962.1924097727278,2961.0,3934
L3D121I7QTV3AUG5TL4YP63P3XQ888,1104,5038,2801.8404776041666,960.7202322194713,2949.0,3934
L3D121I7QUPVIUG5TL4YP63P3XO888,1104,5038,2797.099521875,960.1992266937697,2933.0,3934
L3D121I7QVDGQUG5TL4YP63P3XI888,1104,5038,2797.099521875,960.1992266937697,2933.0,3934
L3D121I7QW54IUG5TL4YP63P3UI888,1393,5455,3168.8322677083333,1015.3385338158376,3496.0,4062
L3D121I7QW67AUG5TL4YP63P3WC888,1393,5455,3172.1555791666665,1012.4606622447311,3497.0,4062
